         * /home/20ec3038/esim-workspace/conversionff/conversionff.cir
         Transient Analysis  Wed Oct  5 11:15:09  2022
--------------------------------------------------------------------------------
Index   time            a2#branch_1_0   a4#branch_1_0   v1#branch       
--------------------------------------------------------------------------------
124	1.001537e-07	2.604570e-05	2.902461e-05	1.856959e-04	
125	1.001789e-07	8.692389e-06	1.364244e-05	1.659904e-04	
126	1.002000e-07	-2.27942e-05	-1.10097e-05	1.529785e-04	
127	1.002018e-07	-5.51730e-05	-5.68163e-05	7.357165e-05	
128	1.002055e-07	-4.77478e-05	-5.10631e-05	6.478003e-05	
129	1.002128e-07	-3.59458e-05	-4.15634e-05	5.775191e-05	
130	1.002275e-07	-2.11081e-05	-2.81603e-05	3.997062e-05	
131	1.002569e-07	-5.33696e-06	-1.14340e-05	2.444640e-05	
132	1.002861e-07	-3.85276e-06	-6.61626e-06	1.363097e-05	
133	1.003294e-07	4.586518e-07	-2.27904e-06	9.088448e-06	
134	1.003786e-07	-1.90442e-06	-1.49310e-06	3.846160e-06	
135	1.004770e-07	1.000161e-06	3.670626e-07	3.276911e-06	
136	1.006160e-07	-1.54970e-06	-4.08865e-07	5.374093e-07	
137	1.008415e-07	1.215521e-06	4.424858e-07	1.729370e-06	
138	1.012357e-07	-1.36647e-06	-4.25068e-07	-6.94957e-07	
139	1.020241e-07	1.331239e-06	4.286380e-07	9.351414e-07	
140	1.030126e-07	-1.33043e-06	-4.28562e-07	-9.39555e-07	
141	1.047229e-07	1.330259e-06	4.284716e-07	9.397886e-07	
142	1.079442e-07	-1.33020e-06	-4.28469e-07	-9.39880e-07	
143	1.143867e-07	1.330161e-06	4.284345e-07	9.398261e-07	
144	1.172000e-07	-1.33009e-06	-4.28415e-07	-9.39869e-07	
145	1.172100e-07	-2.06000e-05	-1.91588e-05	-7.37754e-05	
146	1.172300e-07	-2.08157e-05	-2.31294e-05	-9.63410e-05	
147	1.172483e-07	-3.47317e-05	-3.61762e-05	-2.06405e-04	
148	1.172668e-07	-1.96495e-05	-2.38821e-05	-1.68651e-04	
149	1.172877e-07	-3.63380e-05	-3.74429e-05	-2.55382e-04	
150	1.173000e-07	-2.67374e-05	-2.99319e-05	-2.05995e-04	
151	1.173010e-07	2.250269e-05	1.961430e-05	-7.09159e-05	
152	1.173031e-07	2.040248e-05	1.761109e-05	-6.69477e-05	
153	1.173072e-07	1.952814e-05	1.793611e-05	-6.43865e-05	
154	1.173153e-07	1.533250e-05	1.473564e-05	-5.51007e-05	
155	1.173317e-07	1.135422e-05	1.286008e-05	-4.41756e-05	
156	1.173644e-07	5.241373e-06	7.345927e-06	-2.52939e-05	
157	1.174172e-07	2.557455e-06	4.585246e-06	-1.32663e-05	
158	1.174790e-07	1.350347e-06	1.177645e-06	-4.96826e-06	
159	1.175635e-07	1.016756e-06	1.543129e-06	-3.75820e-06	
160	1.176876e-07	5.135453e-07	-2.04523e-07	-6.82355e-07	
161	1.178733e-07	4.774157e-07	9.540281e-07	-1.74554e-06	
162	1.181962e-07	1.190565e-07	-4.61962e-07	4.907197e-07	
163	1.188421e-07	1.899488e-07	7.440374e-07	-8.91875e-07	
164	1.198141e-07	-3.58601e-08	-5.89326e-07	7.964386e-07	
165	1.213276e-07	1.237524e-07	6.768172e-07	-8.49635e-07	
166	1.242875e-07	-7.45542e-08	-6.27370e-07	8.208937e-07	
167	1.291908e-07	1.007897e-07	6.535469e-07	-8.35908e-07	
168	1.381751e-07	-8.66339e-08	-6.39337e-07	8.276740e-07	
169	1.501000e-07	9.449399e-08	6.471500e-07	-8.32234e-07	
170	1.501100e-07	4.586702e-05	5.147130e-05	1.347786e-04	

Index   time            a2#branch_1_0   a4#branch_1_0   v1#branch       
--------------------------------------------------------------------------------
171	1.501300e-07	4.211547e-05	4.671378e-05	1.743716e-04	
172	1.501537e-07	2.604590e-05	2.902482e-05	1.856959e-04	
173	1.501789e-07	8.684790e-06	1.363687e-05	1.659909e-04	
174	1.502000e-07	-2.27919e-05	-1.10075e-05	1.529792e-04	
